SMILES,Rank,MPO_Score,Quality_Score,SA_Score
O=C1CN(C2CCN=C(c3ccc(-c4ccc(F)s4)s3)N2)CCN1Cc1cc2cnccc2[nH]1,27,1.0,0.7082038454553197,4.004531855650068
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CC(O)C3)nn2Nc2cc3ccc(Cl)cc3s2)CC1,28,1.0,0.692503670351984,3.1650055855522794
CCc1cccc2c(CCNC(=O)C3CCN(N4CC(C(=O)OCCOC(F)(F)F)C4)C3=O)cnn12,29,1.0,0.6818167496797054,3.8319192573057377
CC(C)(C)c1cc(NC(=O)C(N)NCNC(=O)c2ccc(Cl)s2)ccc1N1CCCCC1=O,30,1.0,0.6832528021898838,3.345715206765493
CCSc1ccc(C2CC2n2c(C(=O)NC3CN(N(C)C)CCCO3)c(C#N)c3ccccc32)nn1,31,1.0,0.7066256857968395,4.526537261757584
CCc1nccc2ccc(C3(F)CCN(C=CCNC(=O)c4ccc(-c5ccncc5O)[nH]4)CC3)cc12,32,1.0,0.7039847515573342,3.5422075844471594
O=C(Cc1ncc(C2CC2)cc1C(=O)CC1CN(C(F)F)C1)Nc1ncc(-c2ccsc2)cn1,33,1.0,0.6907008945526187,3.216206573192247
CC(C)N1CC(c2ccc3sc(-c4cccn4CNc4cnc(-c5ccc([O-])s5)nn4)cc3c2)C1,34,1.0,0.710009280190873,3.66190385715338
CCC(=O)c1ccc(-c2cc(N3CCN(N4CCN(Nc5cc6ccccn6n5)C(=O)C4)CC3)c[nH]2)s1,35,1.0,0.6924934260474006,3.735357201029953
Nc1cc(-c2ncc(Nn3cc(-c4cccs4)cc3SC3CCN(c4ccncc4)CC3)nn2)on1,36,1.0,0.6642803406111083,3.5951029038558264
O=C(NCc1cccnc1C1CC1C1SCCN1c1ccncn1)c1ccc(OCCCF)s1,37,1.0,0.7102632783056945,4.320924772723273
CSc1ccnc2cc(CCCN3CCC(N(C)S(=O)(=O)C(=O)OCCO)C3=O)ccc12,38,1.0,0.6682738007607841,3.6537648997457186
CCCN(CN(C)CN1CCC(C(=O)NC)(c2ccc3[nH]c(OC)cc3c2)CC1)c1nnc(OC)s1,39,1.0,0.6977045279889204,3.609993761047013
N#Cc1nn(C(=O)NC2CCN(c3cccnc3)C2)c2ccc(COc3ccc(NCCO)nn3)cc12,40,1.0,0.7097519675798885,3.5239307847698242
CCOc1nnc(-c2ccc(C(=O)C3(O)CCN(c4ccc(OCCO)c5cccnc45)CC3)cc2)s1,41,1.0,0.6633753095745872,2.969874874166784
O=C(CC1CCN(CNc2c[nH]c3ncccc23)C1=O)Nc1ccc(-c2ccc(C3OCCO3)s2)s1,42,1.0,0.6713239543856818,3.8809103980894823
O=C(C[O-])c1cc(NCN2CCN(S(=O)(=O)c3cc4ccc(Cl)nc4s3)CC2=O)cs1,43,1.0,0.677742257323566,3.5498676293318407
CC(C)CC1CC2CCC(C1)N2COc1cc2c(CCN)cccc2n1CC(=O)Nc1ccc([O-])nn1,44,1.0,0.6928003439982212,4.87250340906834
CCC(CC)COC(COCC(=O)O)C(=O)CCCN1CCC1C(=O)Nc1ccncc1CC(C)C,45,1.0,0.7056864341969021,3.8412186929212977
C=Cc1nnc(-c2cc(Cc3cnn4c(N(CC(C)C)C(=O)C5CN(C(C)C)C5)cccc34)no2)s1,46,1.0,0.7084445844099504,3.6556535298745736
O=c1ccc(-c2cnccc2SN2CCC(c3ccc4ccc(CCOCCO)nc4c3)CC2)c[nH]1,47,1.0,0.672614814651689,3.204258270566351
COC(=O)CCc1ccc(OCC(O)Cn2c(C(=O)C3=NCC(C4CC4C#N)N3)nc3ccccc32)nc1,48,1.0,0.6766932719006712,4.451124921373252
C=Cc1cc(Cn2c(C(=O)N(Cc3cncc(OC)c3)C3CCN(C(C)C)C3)c(C)c3ccccc32)c[nH]1,49,1.0,0.6672804267240059,3.614494166011311
CCCN(C(=O)NCCCCc1ccc(OCC(=O)O)n1CC)c1ccc(OCC(F)(F)F)nc1,50,1.0,0.7029199589179921,3.0893020088638714
CNc1nccc2ccc(-c3ccc(N4CCC(S(=O)(=O)C(=O)OC(C)OC(C)=O)C4=O)cn3)cc12,51,1.0,0.6938955414378585,3.965141769844373
O=S(=O)(c1ncccc1CCC(O)c1cc2cc(F)cnc2[nH]1)N1C2CCC1CC(c1ccncc1)C2,52,1.0,0.6837685405897139,4.900192976170901
Cc1c[nH]c(CN2CCC(NS(=O)(=O)c3ccc(-c4cc5nn[nH]c5cc4Cl)nn3)C2=O)c1,53,1.0,0.6975001547949039,3.9427608102618326
C#CC1(c2ccc(N)c3cccnc23)CCN(CCCNC(=O)c2ccc(-c3ncccc3OC)s2)CC1,54,1.0,0.6725404196448652,3.1173598829707405
CCCN(c1cnn(C2CCOCC2)c1)S(=O)(=O)CC(O)C(=O)c1c(C(F)F)n[nH]c1C(F)F,55,1.0,0.6891213859346119,4.276363567808876
C=Cc1cccc(NC(=O)Cn2c(C(=O)O)nc3c(C(=O)NC4CN(C(F)(F)F)CCO4)cccc32)c1,56,1.0,0.669986750579404,3.646677610759369
O=C1CN(Cc2cc3cc(CCO)ccc3[nH]2)CCN1N1CCCOC(c2cc3ncccc3s2)C1,57,1.0,0.6956526512124892,3.7507983516453605
C=Cc1cccc(CN2CCC(NS(=O)(=O)N(CCC)c3ccc(C4CNCCO4)nc3)C2=O)c1,58,1.0,0.706475416655715,3.944023953939631
CNC(=O)C1(c2ccc3ccnc(C4CC4)c3c2)CCN(C(=O)c2ccc(-c3ccccc3N)o2)CC1,59,1.0,0.709860234529141,2.902788671760481
O=C(OCN1CCN(S(=O)(=O)c2cc(F)c3cccccc2-3)CC1)C1CN(c2cccnc2)CCN1,60,1.0,0.6887147034152186,3.2589733460631347
O=C1C(NS(=O)(=O)c2ccc(-c3ccc(NCCO)s3)s2)CCN1Nc1cn2ccccc2n1,61,1.0,0.6903094489333451,3.797154336026834
C=Cc1nccc2ccc(CCN3CCN(S(=O)(=O)Nc4cc5ccncc5s4)CC3=O)cc12,62,1.0,0.6833213372221724,3.2078741850446812
CCCNc1ccc(NC(=O)Cn2c(C#N)cc3cc(CCCN4CCNCC4C(C)C)ccc32)nc1,63,1.0,0.7015298473616604,3.4570316555971106
C=Cc1ccc(C(=O)NCNC(O[11CH3])C(=O)Cc2nc(N3CCOCC3=O)c(C(F)F)s2)s1,64,1.0,0.7104436973067898,4.265909835381023
O=C(CCCc1ccccc1C(=O)NC1CCN(c2ccncc2)CC1)c1ccc(Br)s1,65,1.0,0.7016438425014783,2.4369796084008986
CCc1cc(C2=NOC(Nn3cc(-c4ccco4)cc3C(O)CCC3CCN(c4ccncc4)C3)C2)on1,66,1.0,0.669935486443403,4.55215625707719
CCC(CC)c1cnn(C(=O)NCc2cc3[nH]nnc3cc2C=CC2CN(c3ccncn3)CCCO2)c1,67,1.0,0.6793087149952078,4.210784567951713
CCCN(c1ccc(C(=O)NCC)nn1)S(=O)(=O)CC(O)C(=O)c1cc(C(=O)OC)n(O)c1,68,1.0,0.6866733425738204,3.8639154214168734
CN(N1CCN(C(=O)C2CCN(c3ccncc3)CC2)CC1)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,69,1.0,0.6669308831156157,2.7527094619651677
O=C1CN(n2ccc(-c3ccc4ccnc([O-])c4c3)c2)CCN1C1CCN=C(c2nc3ccccc3s2)N1,70,1.0,0.6767371328551691,4.209691922421568
O=C1CCCN1C1CN(CCCCc2nn(C(O)CCc3ccc(Cl)cn3)c3ccccc23)CCO1,71,1.0,0.6719399095701561,3.8219118138004173
CN(N1CCN(C2CCCCN2C2CCN(c3ccccn3)CC2)CC1)S(=O)(=O)C(=O)OCCl,72,1.0,0.6883647377270731,3.8600946312250084
C=CCc1ccc2c(NC3CCN(N4CCOC(C(=O)OC(C)OC(=O)OCC)C4)C3=O)ccnc2c1,73,1.0,0.6824664279483805,4.230343745799074
CCOC(=O)c1cc(C(=O)N(CC#N)C2CN(C(C)C)C2)n(CC(=O)Nc2ncc(C3CCCC3)cn2)n1,74,1.0,0.6809375974458723,3.1515098420682452
O=C1C(Nc2ccc3c(NCCO)nccc3c2)CCN1S(=O)(=O)c1csc2ccccc12,75,1.0,0.6905970620300451,3.2875188531595843
COCCCCc1nccc2ccc(N3CCNCC3C(=O)c3ccc(-c4ccc(=O)[nH]c4)s3)cc12,76,1.0,0.7116963079507682,3.4892812792837606
CCC(=O)c1ccc(C(=O)CCCCCc2cccnc2CN(C)CC2SCCN2c2ccncc2)o1,77,1.0,0.6855336373754866,3.687726902670617
CCC(CC)CCCC(C#N)C(=O)NCCN1CCC1C(=O)OCCc1cc2nn[nH]c2cc1CCN,78,1.0,0.6751461652925334,4.163266813791977
O=C1CN(NS(=O)(=O)c2cc3cc(-c4c[nH]c(F)c4)cnc3[nH]2)CCN1Cc1cccc2ccnn12,79,1.0,0.6672811024243813,3.7625949792857867
CC(C)CN1CCCOC(NC(=O)c2cccc3c2nc(C#N)n3CCCc2ccc(NCCO)nn2)C1,80,1.0,0.6693250634503728,3.757279404778658
O=C(Nc1ccc(-n2ccc(=O)cc2)o1)Nc1nc2ccccc2n1COc1nccc(Br)n1,81,1.0,0.6694834341508814,3.4240090644509884
CCCN(c1ccc(N)nc1)S(=O)(=O)CC(O)C(=O)c1cc(C(C)C)cnc1CC(=O)OCC,82,1.0,0.7003336059874613,3.6609985446132782
C=Cc1ccc(-c2cc(S(=O)(=O)NC3CCN(CCCNc4cc5cnccc5[nH]4)C3=O)on2)s1,83,1.0,0.7018653800633791,3.8414271870217096
COC(=O)CCC1CC1N1CCN(C(=O)c2nc3ccccc3n2CC(=O)Nc2ccc(F)cn2)CC1,84,1.0,0.6891988510052647,3.4813992334477923
CCCc1cnc(CC(=O)Nc2ccc(C3CNCCO3)[nH]2)c(C(=O)OC2CN(C(F)(F)F)C2)c1,85,1.0,0.7105994386490719,3.9773501007416536
CCOc1nnc(-c2cc(C(=O)OCN3CCC(C(=O)NC)(c4cc5cc(O)ccc5[nH]4)CC3)on2)o1,86,1.0,0.6940617196446613,3.511670674663238
O=C(CN1CCN(Cc2c[nH]c3ncccc23)C(=O)C1)Nc1ccc(-c2cc3cc(C4CC4)cnc3[nH]2)nc1,87,1.0,0.6860115323719325,3.027398715276618
O=C1N(Cc2cc3ccncc3s2)CCN1Nc1ccc2c(I)nccc2c1,88,1.0,0.7042161219373465,3.1978925352818006
CCc1cccnc1-c1cnc(S(=O)(=O)NC2CCN(Cc3cncc(C(C)C)c3)C2=O)nc1,89,1.0,0.6804397940757463,3.460125028726991
O=C(C1CN(c2ccccn2)C1)N1CCCN(S(=O)(=O)c2ccc3cc(OCCCO)ccc3c2)CC1,90,1.0,0.6735422591268163,2.4964772058678832
CCCN(c1cc2nn[nH]c2cc1F)S(=O)(=O)NC1CCN(NC(=O)Cc2cccc(C#N)c2)C1=O,91,1.0,0.6952156413362904,3.8963137980521196
COC(=O)CCc1cc(C(=O)NCc2ccccc2C2CC2C2CCN(c3ccncc3)CC2)on1,92,1.0,0.6711057383418638,3.517523242371846
CNc1ccc(-c2ccc(S(=O)(=O)NN3CCN(NCc4c[nH]c5ncccc45)C(=O)C3)s2)s1,93,1.0,0.6812104566170456,3.5141737140870672
CCc1cc(-c2cc(Cn3c(C(=O)NCC4CN(c5ccncc5)C4)ccc3-c3cccs3)no2)on1,94,1.0,0.6992718047485217,3.099868739491492
CNc1ccc(NC(=O)Cn2c(C(=O)NC3CCN(C4CC4)CC3)cc3cc(OCC(F)F)ccc32)cn1,95,1.0,0.6650785062832325,2.8180103258611826
CCCN(C(=O)NCCN1CCC(C(=O)NC)(c2ccc3c(N)c[nH]c3c2)CC1)c1ccc(F)cc1,96,1.0,0.7018506906956602,2.950964349282307
CSc1ccnc(CN(C(=O)c2c(C)c3ccccc3n2Nc2nccn2C#N)C2CN(C(C)C)C2)n1,97,1.0,0.6878165041960607,3.726290731601946
Cc1cccc2c1cc(C(=O)N(Cc1nccc(N)n1)C1=CCN(C(C)C)CC1)n2Cc1c[nH]c(C#N)c1,98,1.0,0.6836750499115588,3.5931116079124656
CCSc1cccc2c(CN3CCC(N4CCOC(C(=O)NCOCC(F)(F)F)C4)C3=O)cnn12,99,1.0,0.6965360884578402,4.1855896462473225
Nc1ccnc2cc(COCCN3CCC(C4CN=C(c5ccc6ccc(F)cc6c5)N4)C3=O)ccc12,100,1.0,0.6821377613864432,3.7701327844879478
